Month,ZipCode,ZipName,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
2019-02-01 00:00:00,60804,"Cicero, IL",,196750.000000,0.0194,0.0496,97.5,0.0263,0.1337,47.00,-0.0874,-0.0693,44.0,-0.0435,0.2941,0.0,,,6.0,-0.6250,-0.4000,17.5,0.1667,0.1290,192187.0000,0.0193,0.0501,115.0,0.0455,0.1330,0.1795,0.0216,-0.0007
2019-02-01 00:00:00,60805,"Evergreen Park, IL",,189475.000000,0.0087,-0.0204,87.5,-0.0057,-0.1822,62.25,-0.1836,0.1475,28.0,0.0000,0.0000,0.0,,,28.0,0.5556,0.2727,6.0,-0.0769,-0.3684,197058.0000,0.0327,0.0060,93.5,-0.0106,-0.1974,0.0686,-0.0053,-0.0202
2019-02-01 00:00:00,60827,"Riverdale, IL",,58425.000000,-0.0148,-0.0659,91.5,0.0167,0.2797,70.00,-0.0411,-0.1566,24.0,0.0909,0.3333,0.0,,,20.0,0.2500,0.0000,16.0,0.0323,-0.4182,68158.0000,-0.0060,-0.0167,107.5,0.0190,0.0859,0.1749,0.0026,-0.2098
2019-02-01 00:00:00,60901,"Kankakee, IL",*,85000.000000,-0.0508,0.0080,141.0,-0.1076,-0.1019,135.50,0.2180,,16.0,-0.5000,-0.2000,2.0,0.0000,,16.0,-0.3333,-0.5000,16.5,0.6500,-0.1081,113509.0000,-0.0051,0.0267,157.5,-0.0625,-0.1026,0.1170,0.0537,-0.0008
2019-02-01 00:00:00,60914,"Bourbonnais, IL",*,237525.000000,0.0806,0.0653,77.5,-0.0828,-0.1842,83.50,-0.0748,,26.0,0.3000,0.0000,0.0,,,10.0,0.2500,-0.5000,9.5,1.3750,-0.0500,243041.0000,-0.0036,-0.0560,87.0,-0.0169,-0.1714,0.1226,0.0752,0.0173
2019-02-01 00:00:00,60915,"Bradley, IL",*,105950.000000,0.0215,-0.0578,35.0,0.1475,0.1475,78.50,0.0537,,8.0,0.3333,0.0000,0.0,,,2.0,-0.8000,-0.6667,5.0,0.1111,-0.2308,106569.0000,0.0173,0.0026,40.0,0.1429,0.0811,0.1429,-0.0047,-0.0703
2019-02-01 00:00:00,60918,"Buckley, IL",,69050.000000,0.0000,0.1269,9.0,-0.1000,0.1250,125.75,0.2209,-0.2332,0.0,,,0.0,,,0.0,,,0.0,,,79031.0000,-0.0136,0.0193,9.0,-0.1000,0.1250,0.0000,0.0000,0.0000
2019-02-01 00:00:00,60940,"Grant Park, IL",,231200.000000,0.0000,0.1884,12.0,0.2000,-0.3143,41.00,-0.6048,-0.5519,10.0,,1.5000,0.0,,,0.0,-1.0000,-1.0000,1.0,0.0000,-0.3333,235192.0000,0.0325,-0.0018,13.0,0.1818,-0.3158,0.0833,-0.0167,-0.0024
2019-02-01 00:00:00,60942,"Hoopeston, IL",*,63750.000000,-0.0185,,43.5,-0.0114,,92.50,0.0482,,4.0,-0.5000,-0.6000,0.0,,,4.0,1.0000,-0.3333,1.0,,0.0000,92564.0000,0.0429,0.2125,44.5,0.0114,0.6182,0.0230,0.0230,-0.0147
2019-02-01 00:00:00,60948,"Loda, IL",,198725.000000,0.0136,-0.1445,23.0,0.0698,0.2432,138.50,-0.1398,-0.3109,0.0,-1.0000,,0.0,,,2.0,-0.5000,-0.5000,1.0,,,187327.0000,0.0492,-0.1476,24.0,0.1163,0.2973,0.0435,0.0435,0.0435
2019-02-01 00:00:00,60950,"Manteno, IL",*,212275.000000,0.0050,,52.5,-0.1322,0.0606,110.50,0.0780,,10.0,1.5000,-0.2857,0.0,,-1.0000,2.0,-0.8571,-0.7500,2.5,1.5000,-0.2857,218270.0000,0.0049,-0.0746,55.0,-0.1057,0.0377,0.0476,0.0311,-0.0231
2019-02-01 00:00:00,60954,"Momence, IL",,109974.750000,0.0233,-0.0495,35.0,-0.0411,0.2727,143.00,0.1327,0.1579,2.0,-0.5000,0.0000,0.0,,,6.0,-0.2500,2.0000,2.5,0.6667,-0.1667,114376.0000,-0.0016,-0.1721,37.5,-0.0132,0.2295,0.0714,0.0303,-0.0377
2019-02-01 00:00:00,60957,"Paxton, IL",,97800.000000,0.0744,-0.0043,56.5,0.0273,0.3452,131.50,-0.0436,-0.0259,8.0,0.0000,-0.4286,0.0,,,4.0,-0.3333,-0.3333,0.5,-0.5000,-0.8889,107342.0000,0.0336,0.0549,57.0,0.0179,0.2258,0.0088,-0.0093,-0.0983
2019-02-01 00:00:00,60964,"Saint Anne, IL",,158725.000000,0.1801,0.1080,31.0,-0.0462,0.0877,124.00,0.2068,0.1616,6.0,,0.0000,0.0,,,6.0,0.5000,-0.4000,4.5,0.5000,0.8000,191598.0000,0.0389,0.0139,35.5,0.0000,0.1452,0.1452,0.0529,0.0574
2019-02-01 00:00:00,60970,"Watseka, IL",,80050.000000,-0.0462,0.0063,44.5,0.0471,-0.2937,157.50,-0.0803,-0.0667,4.0,1.0000,1.0000,0.0,,,4.0,-0.5000,-0.5000,3.0,0.0000,-0.4000,99592.0000,-0.0289,0.0207,47.5,0.0440,-0.3015,0.0674,-0.0032,-0.0119
2019-02-01 00:00:00,61001,"Apple River, IL",,228550.000000,-0.0730,0.0847,41.5,-0.0119,0.2388,234.50,0.0782,-0.0840,0.0,-1.0000,-1.0000,0.0,,,6.0,,2.0000,3.0,0.5000,1.0000,283195.0000,-0.0167,0.1049,44.5,0.0114,0.2714,0.0723,0.0247,0.0275
2019-02-01 00:00:00,61008,"Belvidere, IL",,220750.000000,0.1321,0.2267,121.0,-0.1103,0.0254,93.00,-0.0027,0.0659,40.0,0.4286,0.4286,0.0,,,18.0,0.0000,-0.3571,58.5,0.0636,2.0000,261463.0000,0.0578,0.1647,179.5,-0.0602,0.3055,0.4835,0.0791,0.3182
2019-02-01 00:00:00,61010,"Byron, IL",*,221275.000000,0.0172,0.1061,40.5,-0.1563,,90.50,0.3212,-0.1938,4.0,-0.7143,-0.6000,0.0,,,8.0,1.0000,1.0000,19.5,0.0263,5.5000,238914.0000,0.0541,0.0451,60.0,-0.1045,0.2121,0.4815,0.0856,0.4170
2019-02-01 00:00:00,61011,"Caledonia, IL",*,490050.000000,0.0711,,14.0,-0.2000,,135.75,0.3276,,0.0,,-1.0000,0.0,,,2.0,0.0000,-0.6667,6.0,0.2000,1.4000,506235.0000,0.0252,0.2811,20.0,-0.1111,-0.3333,0.4286,0.1429,0.3377
2019-02-01 00:00:00,61016,"Cherry Valley, IL",*,219050.000000,0.0432,0.2219,27.5,0.1702,0.1702,45.25,-0.3321,,6.0,-0.5714,-0.4000,0.0,,,0.0,-1.0000,-1.0000,12.5,0.7857,2.5714,245419.0000,0.0757,0.3531,40.0,0.3115,0.4815,0.4545,0.1567,0.3056
2019-02-01 00:00:00,61019,"Davis, IL",,184950.000000,-0.0693,0.1042,30.5,0.1296,-0.0615,119.50,0.2040,0.0369,6.0,2.0000,-0.4000,0.0,,,0.0,,,4.5,-0.4706,1.2500,232805.0000,0.0038,0.1949,35.0,-0.0141,0.0145,0.1475,-0.1673,0.0860
2019-02-01 00:00:00,61021,"Dixon, IL",,131650.000000,0.0330,-0.0027,104.5,0.0097,-0.0048,104.50,0.0746,0.0296,22.0,0.2222,-0.0833,0.0,,,4.0,-0.7500,-0.7500,10.0,0.6667,1.2222,205733.0000,0.0775,0.3736,114.5,0.0457,0.0457,0.0957,0.0377,0.0528
2019-02-01 00:00:00,61024,"Durand, IL",,174350.000000,-0.1493,-0.3601,11.5,0.3529,-0.1786,117.50,-0.0619,0.1750,2.0,,,0.0,,,0.0,,-1.0000,0.0,,-1.0000,240283.0000,-0.2275,-0.4209,11.5,0.3529,-0.2813,0.0000,0.0000,-0.1429
2019-02-01 00:00:00,61025,"East Dubuque, IL",,209950.000000,0.0524,-0.0094,20.0,-0.2000,0.1111,153.50,0.2134,0.4083,6.0,,0.5000,0.0,,,0.0,-1.0000,-1.0000,0.0,,,254635.0000,0.0756,0.1089,20.0,-0.2000,0.1111,0.0000,0.0000,0.0000
2019-02-01 00:00:00,61028,"Elizabeth, IL",,179800.000000,-0.0151,0.4681,15.5,0.0000,-0.2439,187.50,0.1295,0.0623,0.0,,,0.0,,,4.0,0.0000,1.0000,0.5,-0.5000,-0.7500,228114.0000,-0.0237,0.5394,16.0,-0.0303,-0.2889,0.0323,-0.0323,-0.0653
2019-02-01 00:00:00,61032,"Freeport, IL",*,79950.000000,0.0127,0.1512,145.5,-0.0820,-0.0906,120.50,0.0856,,18.0,-0.4375,-0.4706,0.0,,,18.0,-0.3571,-0.3077,24.0,0.1163,-0.0769,114276.0000,0.0299,0.2557,169.5,-0.0583,-0.0887,0.1649,0.0293,0.0024
2019-02-01 00:00:00,61036,"Galena, IL",*,220550.000000,0.0034,0.0532,229.0,0.0246,,256.00,0.0199,0.0000,20.0,0.0000,0.1111,0.0,,,4.0,-0.6000,-0.7778,18.5,-0.1957,-0.3729,353178.0000,-0.0021,0.4005,247.5,0.0041,-0.1145,0.0808,-0.0221,-0.0372
2019-02-01 00:00:00,61041,"Hanover, IL",*,100525.000000,0.2043,,14.0,0.0769,0.0769,93.00,0.2568,-0.6360,0.0,-1.0000,,0.0,,,0.0,,,1.0,0.0000,,695061.0000,-0.0553,0.5529,15.0,0.0714,0.1538,0.0714,-0.0055,0.0714
2019-02-01 00:00:00,61046,"Lanark, IL",*,259050.000000,0.0000,,56.0,0.1313,,125.00,-0.1611,,16.0,1.0000,1.0000,0.0,,,4.0,1.0000,1.0000,6.0,0.3333,0.0000,309340.0000,-0.0044,0.1498,62.0,0.1481,0.3778,0.1071,0.0162,-0.0467
2019-02-01 00:00:00,61047,"Leaf River, IL",*,200450.000000,0.7998,,16.0,-0.2889,,123.50,-0.0237,,0.0,,,0.0,,,2.0,,0.0000,7.5,0.6667,,224351.0000,0.1161,1.2925,23.5,-0.1296,1.9375,0.4688,0.2688,0.4688
2019-02-01 00:00:00,61048,"Lena, IL",,128700.000000,-0.0098,0.1886,18.0,0.0909,0.0588,116.00,-0.1817,0.1100,4.0,1.0000,,0.0,,,0.0,,,5.0,0.2500,0.2500,150988.0000,0.0080,0.3016,23.0,0.1220,0.0952,0.2778,0.0354,0.0425
2019-02-01 00:00:00,61053,"Mount Carroll, IL",*,58000.000000,-0.1970,,24.0,-0.0588,-0.0400,129.25,0.1239,-0.2614,0.0,-1.0000,-1.0000,0.0,,,6.0,,2.0000,4.0,1.6667,0.0000,125660.0000,-0.1307,0.0001,28.0,0.0370,-0.0345,0.1667,0.1078,0.0067
2019-02-01 00:00:00,61054,"Mount Morris, IL",*,97725.000000,-0.1039,-0.0144,18.0,-0.2340,,116.25,0.2078,0.5500,0.0,-1.0000,-1.0000,0.0,,,4.0,-0.5000,1.0000,10.5,-0.2222,2.5000,94506.0000,-0.0594,-0.0462,28.5,-0.2297,0.2391,0.5833,0.0089,0.4333
2019-02-01 00:00:00,61061,"Oregon, IL",,189950.000000,-0.0107,-0.1556,76.5,-0.0129,0.1769,133.00,0.0153,0.1441,8.0,-0.5000,-0.2000,0.0,-1.0000,,6.0,-0.5000,0.5000,13.0,0.8571,0.3684,264804.0000,-0.0597,-0.1683,89.5,0.0592,0.2013,0.1699,0.0796,0.0238
2019-02-01 00:00:00,61063,"Pecatonica, IL",*,100050.000000,-0.1386,0.0317,7.5,-0.2105,0.0000,166.00,0.2969,,0.0,,-1.0000,0.0,,,0.0,,,6.0,0.5000,1.0000,116984.0000,-0.0167,0.1173,13.5,0.0000,0.2857,0.8000,0.3789,0.4000
2019-02-01 00:00:00,61064,"Polo, IL",*,127550.000000,0.2822,,35.5,0.0000,,123.25,0.1230,,4.0,-0.3333,,0.0,,,2.0,0.0000,-0.6667,2.0,3.0000,1.0000,216533.0000,0.3043,1.2779,37.5,0.0417,0.2500,0.0563,0.0423,0.0219
2019-02-01 00:00:00,61065,"Poplar Grove, IL",,177200.000000,0.0502,-0.1851,53.5,-0.0093,-0.1230,76.25,-0.0439,-0.1974,24.0,1.0000,0.7143,0.0,,,8.0,-0.5000,-0.5000,21.5,0.0238,0.8696,205349.0000,-0.0367,-0.1456,75.0,0.0000,0.0345,0.4019,0.0130,0.2133
2019-02-01 00:00:00,61068,"Rochelle, IL",*,132000.000000,-0.0397,0.0815,42.5,0.0119,-0.0659,103.75,0.1096,,6.0,-0.5714,-0.5000,0.0,,-1.0000,4.0,-0.3333,-0.3333,4.0,-0.2000,-0.4286,145731.0000,-0.0891,0.1133,46.5,-0.0106,-0.1143,0.0941,-0.0249,-0.0597
2019-02-01 00:00:00,61071,"Rock Falls, IL",,71250.000000,-0.0128,0.0970,59.0,0.0085,-0.0084,92.75,0.0363,-0.1188,8.0,-0.3333,-0.4286,0.0,,,2.0,-0.7500,0.0000,5.0,-0.1667,-0.1667,93709.0000,-0.0434,0.1532,64.0,-0.0078,-0.0229,0.0847,-0.0178,-0.0161
2019-02-01 00:00:00,61072,"Rockton, IL",*,192225.000000,0.0187,,60.0,0.1321,,57.25,-0.0378,,22.0,0.5714,1.7500,0.0,,,8.0,0.0000,0.3333,39.0,0.0263,3.3333,209600.0000,-0.0226,-0.1336,99.0,0.0879,1.2500,0.6500,-0.0670,0.3929
2019-02-01 00:00:00,61073,"Roscoe, IL",*,224950.000000,0.0737,,99.5,-0.0293,,92.25,0.0727,,28.0,-0.1765,0.0769,0.0,,,16.0,-0.1111,0.6000,38.0,0.6522,2.0400,250248.0000,0.0270,0.0037,137.5,0.0956,0.5537,0.3819,0.1575,0.2174
2019-02-01 00:00:00,61074,"Savanna, IL",*,71800.000000,0.0708,0.1713,43.0,-0.0115,,133.50,-0.0664,-0.2725,6.0,0.0000,0.0000,0.0,,,6.0,-0.2500,,8.0,0.7778,15.0000,141222.0000,0.0309,0.6785,51.0,0.0625,-0.0097,0.1860,0.0826,0.1762
2019-02-01 00:00:00,61080,"South Beloit, IL",*,160050.000000,0.0000,0.0327,38.0,-0.0617,,81.50,0.1727,0.2490,20.0,2.3333,1.0000,0.0,,,2.0,0.0000,-0.8000,21.0,-0.0233,9.5000,192506.0000,-0.0632,-0.0224,59.0,-0.0484,0.5733,0.5526,0.0218,0.4963
2019-02-01 00:00:00,61081,"Sterling, IL",,90050.000000,0.0076,0.0925,76.5,0.0338,-0.2500,78.00,-0.0769,-0.2909,22.0,0.2222,0.8333,0.0,,,6.0,0.0000,-0.6250,1.5,-0.2500,-0.7692,115637.0000,0.0186,0.0502,78.0,0.0263,-0.2811,0.0196,-0.0074,-0.0441
2019-02-01 00:00:00,61085,"Stockton, IL",*,145050.000000,0.3821,,14.0,0.0769,-0.1250,164.25,0.0563,-0.1839,0.0,,-1.0000,0.0,,,0.0,,,0.0,,-1.0000,205592.0000,0.0025,0.4417,14.0,0.0769,-0.2432,0.0000,0.0000,-0.1563
2019-02-01 00:00:00,61087,"Warren, IL",,89050.000000,-0.0675,0.0114,11.0,-0.0435,-0.0833,170.50,0.1481,-0.1693,0.0,-1.0000,-1.0000,0.0,,,0.0,,,1.0,,-0.5000,106233.0000,0.0486,0.0056,12.0,0.0435,-0.1429,0.0909,0.0909,-0.0758
2019-02-01 00:00:00,61088,"Winnebago, IL",*,162250.000000,-0.0140,,23.5,0.0217,0.5667,97.75,0.2572,-0.0274,0.0,-1.0000,-1.0000,0.0,,,0.0,-1.0000,-1.0000,11.0,0.8333,2.1429,167081.0000,-0.0340,-0.1830,34.5,0.1897,0.8649,0.4681,0.2072,0.2348
2019-02-01 00:00:00,61101,"Rockford, IL",*,42000.000000,-0.0170,,65.0,-0.0909,,95.25,0.2134,,18.0,-0.1000,0.1250,0.0,,,4.0,-0.8000,-0.7143,26.5,0.0600,1.5238,71916.0000,0.0388,0.1729,91.5,-0.0518,0.3556,0.4077,0.0580,0.2235
2019-02-01 00:00:00,61102,"Rockford, IL",,39950.000000,0.2273,-0.2660,34.5,0.0147,-0.0143,73.25,0.0655,0.0174,16.0,1.0000,1.0000,0.0,,,8.0,0.0000,0.0000,12.0,0.6000,2.0000,141737.0000,-0.0149,0.7022,46.5,0.1205,0.1923,0.3478,0.1272,0.2335
2019-02-01 00:00:00,61103,"Rockford, IL",*,64300.000000,0.0363,,124.0,-0.0606,,84.50,0.1655,,36.0,0.8000,-0.2500,0.0,,,22.0,-0.3889,-0.0833,40.5,-0.0581,1.2500,102162.0000,0.0046,-0.0280,164.5,-0.0600,0.2368,0.3266,0.0009,0.1701
2019-02-01 00:00:00,61104,"Rockford, IL",*,47000.000000,-0.1455,,36.5,-0.0641,,90.50,0.0343,,12.0,0.5000,5.0000,0.0,,,4.0,-0.6667,0.0000,16.0,0.2308,0.6000,59391.0000,-0.0807,-0.0841,52.5,0.0096,0.5441,0.4384,0.1050,0.0217
2019-02-01 00:00:00,61107,"Rockford, IL",*,126000.000000,0.0076,0.0500,152.0,-0.0816,-0.1364,101.00,0.1813,,34.0,0.0625,-0.4333,0.0,,,22.0,-0.5417,-0.4762,76.0,0.0270,1.3385,171949.0000,0.0064,0.0716,228.0,-0.0480,0.0935,0.5000,0.0529,0.3153
2019-02-01 00:00:00,61108,"Rockford, IL",*,88507.500000,-0.0086,-0.0971,93.0,-0.1268,-0.1100,76.25,0.2708,,34.0,0.1333,-0.1053,0.0,,,16.0,-0.2727,-0.3846,53.0,0.0816,0.9630,109103.0000,-0.0287,-0.0664,146.0,-0.0611,0.1103,0.5699,0.1098,0.3115
2019-02-01 00:00:00,61109,"Rockford, IL",*,124300.000000,0.0358,,93.0,0.0000,,71.25,0.1875,,26.0,0.0833,0.4444,0.0,,,28.0,0.0000,0.5556,37.5,0.1029,1.4194,113896.0000,0.0057,0.0352,130.5,0.0276,0.7635,0.4032,0.0376,0.1383
2019-02-01 00:00:00,61111,"Loves Park, IL",,100950.000000,0.0100,-0.1281,67.5,0.0150,-0.2857,71.50,-0.0138,0.1394,28.0,0.0769,-0.1250,0.0,,,12.0,0.2000,-0.6471,39.5,-0.1413,0.8810,159489.0000,-0.0576,0.0383,107.0,-0.0489,-0.0736,0.5852,-0.1065,0.3630
2019-02-01 00:00:00,61114,"Rockford, IL",,172725.000000,0.1111,0.0659,54.5,0.0093,-0.3944,73.75,-0.0665,-0.2436,14.0,0.0000,-0.1250,0.0,,,6.0,-0.6250,-0.7500,23.0,-0.1154,0.8400,207310.0000,-0.0228,0.0971,77.5,-0.0313,-0.2439,0.4220,-0.0595,0.2831
2019-02-01 00:00:00,61115,"Machesney Park, IL",*,123725.000000,-0.0694,,69.0,-0.1321,,57.75,-0.0833,,20.0,-0.2308,0.0000,0.0,,,22.0,-0.1538,0.8333,46.5,-0.0313,1.9063,148386.0000,-0.0839,0.1528,115.5,-0.0941,0.5298,0.6739,0.0701,0.4050
2019-02-01 00:00:00,61201,"Rock Island, IL",,97500.000000,-0.0250,0.0290,119.0,-0.0593,-0.2831,67.75,0.0037,-0.1610,26.0,-0.2353,-0.0714,0.0,,,12.0,-0.5000,-0.3333,38.0,0.1176,,119501.0000,-0.0375,0.0718,157.0,-0.0218,-0.0542,0.3193,0.0506,0.3193
2019-02-01 00:00:00,61231,"Aledo, IL",*,94950.000000,0.0908,,27.0,0.2558,,66.50,0.5465,,10.0,1.5000,4.0000,0.0,,,2.0,0.0000,0.0000,4.0,0.3333,,103212.0000,0.1333,-0.0521,31.0,0.2653,0.8235,0.1481,0.0086,0.1481
2019-02-01 00:00:00,61240,"Coal Valley, IL",*,211850.000000,-0.1916,-0.1082,11.5,-0.0417,,110.00,0.3213,0.1399,4.0,1.0000,0.0000,0.0,,,0.0,-1.0000,-1.0000,6.0,-0.2941,,219847.0000,-0.1026,-0.0782,17.5,-0.1463,-0.4615,0.5217,-0.1866,0.5217
2019-02-01 00:00:00,61241,"Colona, IL",,131000.000000,-0.0149,-0.1998,20.5,0.0250,-0.3492,45.75,-0.1117,-0.3940,6.0,-0.2500,-0.2500,0.0,,,2.0,0.0000,-0.6667,8.0,0.0000,,145292.0000,0.0239,-0.1982,28.5,0.0179,-0.0952,0.3902,-0.0098,0.3902
2019-02-01 00:00:00,61244,"East Moline, IL",,112000.000000,0.0191,-0.0031,62.5,0.0593,-0.2978,76.25,0.0339,-0.0976,28.0,1.3333,0.4000,0.0,,,12.0,0.0000,-0.1429,14.5,0.2083,13.5000,125183.0000,-0.0080,-0.0850,77.0,0.0845,-0.1444,0.2320,0.0286,0.2208
2019-02-01 00:00:00,61252,"Fulton, IL",*,129950.000000,0.0000,,43.0,0.0000,,92.00,0.0279,-0.1894,4.0,-0.5000,1.0000,0.0,,,10.0,1.5000,4.0000,12.0,0.0435,5.0000,242698.0000,-0.0482,1.1831,55.0,0.0092,0.4103,0.2791,0.0116,0.2250
2019-02-01 00:00:00,61254,"Geneseo, IL",,188775.000000,-0.0062,0.1637,36.0,0.0000,-0.1429,118.75,0.1700,0.1728,8.0,0.3333,-0.2000,0.0,,,6.0,0.5000,0.5000,6.5,-0.1875,,244642.0000,-0.0061,0.1446,42.5,-0.0341,0.0119,0.1806,-0.0417,0.1806
2019-02-01 00:00:00,61264,"Milan, IL",,146225.000000,0.0638,-0.1574,29.0,0.0741,-0.0645,52.50,-0.1026,-0.3069,8.0,-0.2000,-0.2000,0.0,,,6.0,0.0000,2.0000,8.0,0.0667,,175581.0000,0.1200,-0.4462,37.0,0.0725,0.1935,0.2759,-0.0019,0.2759
2019-02-01 00:00:00,61265,"Moline, IL",,118550.000000,-0.0160,0.0264,158.0,0.0096,-0.2458,64.00,0.0079,0.1429,44.0,-0.2667,-0.3889,0.0,,,20.0,-0.4444,-0.3333,41.0,0.0250,,160191.0000,-0.0217,0.1865,199.0,0.0127,-0.0501,0.2595,0.0039,0.2595
2019-02-01 00:00:00,61270,"Morrison, IL",,113425.000000,0.0100,-0.1272,69.0,-0.0143,0.2212,152.50,0.1597,0.2008,6.0,0.0000,-0.5000,0.0,,,4.0,0.0000,0.0000,4.5,0.1250,0.5000,144094.0000,0.0024,-0.0322,73.5,-0.0068,0.2353,0.0652,0.0081,0.0121
2019-02-01 00:00:00,61275,"Port Byron, IL",,291100.000000,-0.1309,0.1783,24.0,0.0909,0.1707,81.25,-0.1915,0.1691,6.0,0.5000,-0.2500,0.0,,,0.0,-1.0000,-1.0000,2.0,-0.2000,,299855.0000,-0.0549,0.1548,26.0,0.0612,0.2683,0.0833,-0.0303,0.0833
2019-02-01 00:00:00,61277,"Prophetstown, IL",,129950.000000,0.0400,0.4049,17.0,0.0303,0.0968,150.00,0.1765,-0.0132,2.0,0.0000,,0.0,,,0.0,,-1.0000,0.0,,,155131.0000,0.0070,0.3325,17.0,0.0303,0.0968,0.0000,0.0000,0.0000
2019-02-01 00:00:00,61282,"Silvis, IL",,105925.000000,0.1835,-0.3034,25.0,-0.0196,-0.2754,66.50,-0.1502,-0.0699,10.0,0.0000,0.6667,0.0,-1.0000,,6.0,0.0000,2.0000,7.5,2.0000,,132688.0000,0.1298,-0.1726,32.5,0.1607,-0.0580,0.3000,0.2020,0.3000
2019-02-01 00:00:00,61285,"Thomson, IL",,161350.000000,-0.0492,0.1956,19.5,0.0263,0.0263,151.50,0.1264,-0.2970,4.0,,,0.0,,,0.0,,-1.0000,0.0,,-1.0000,174925.0000,-0.0371,0.3407,19.5,0.0263,0.0000,0.0000,0.0000,-0.0263
2019-02-01 00:00:00,61301,"La Salle, IL",,73750.000000,0.0229,-0.0381,42.5,-0.0659,0.1486,121.25,0.1385,-0.1324,8.0,0.0000,-0.2000,0.0,,,4.0,-0.3333,1.0000,2.0,,-0.6000,114341.0000,-0.0321,-0.0818,44.5,-0.0220,0.0595,0.0471,0.0471,-0.0881
2019-02-01 00:00:00,61310,"Amboy, IL",*,102000.000000,0.0000,,24.5,-0.0755,0.1667,132.00,0.2166,0.0233,2.0,0.0000,-0.5000,0.0,,,4.0,,0.0000,0.5,,,129963.0000,-0.0009,0.0589,25.0,-0.0566,0.1905,0.0204,0.0204,0.0204
2019-02-01 00:00:00,61341,"Marseilles, IL",,143700.000000,-0.0786,0.0485,39.0,0.0000,-0.1702,99.50,0.0258,-0.0025,4.0,0.0000,-0.3333,0.0,,,6.0,0.5000,-0.2500,1.0,-0.3333,-0.6000,188776.0000,-0.0515,-0.2632,40.0,-0.0123,-0.1919,0.0256,-0.0128,-0.0276
2019-02-01 00:00:00,61342,"Mendota, IL",,115775.000000,-0.0209,0.0203,22.5,-0.1176,-0.0625,101.00,0.1643,-0.2290,0.0,-1.0000,,0.0,,,4.0,1.0000,1.0000,2.0,-0.2000,1.0000,130548.0000,-0.0490,-0.0548,24.5,-0.1250,-0.0200,0.0889,-0.0092,0.0472
2019-02-01 00:00:00,61350,"Ottawa, IL",,143500.000000,-0.0324,-0.0188,116.5,-0.0332,-0.2809,134.00,-0.0377,-0.0290,20.0,0.1111,0.0000,0.0,,,10.0,0.6667,-0.2857,8.0,0.0667,-0.2727,184910.0000,-0.0260,-0.0363,124.5,-0.0273,-0.2803,0.0687,0.0064,0.0008
2019-02-01 00:00:00,61354,"Peru, IL",,125000.000000,0.0414,-0.0206,25.0,-0.2308,-0.3671,101.50,0.2378,-0.1646,4.0,0.0000,-0.5000,0.0,,,2.0,-0.8000,-0.7500,2.0,-0.3333,-0.6667,155126.0000,0.0589,-0.0361,27.0,-0.2394,-0.4066,0.0800,-0.0123,-0.0719
2019-02-01 00:00:00,61356,"Princeton, IL",*,142250.000000,0.0060,,74.0,0.0350,-0.0390,121.00,0.0298,-0.0620,18.0,0.2857,0.2857,0.0,,,8.0,0.3333,0.3333,2.5,0.0000,-0.6154,153516.0000,0.0139,0.1250,76.5,0.0338,-0.0838,0.0338,-0.0012,-0.0506
2019-02-01 00:00:00,61362,"Spring Valley, IL",,75050.000000,0.0725,-0.1867,19.0,-0.0256,-0.2692,117.50,0.1217,-0.0329,4.0,1.0000,1.0000,0.0,,,4.0,0.0000,0.0000,1.0,1.0000,0.0000,109010.0000,0.0690,-0.2789,20.0,0.0000,-0.2593,0.0526,0.0270,0.0142
2019-02-01 00:00:00,61364,"Streator, IL",,62800.000000,-0.0905,-0.0775,90.0,-0.0576,-0.1133,133.50,0.1386,0.0329,12.0,-0.1429,-0.1429,0.0,,,18.0,0.5000,0.5000,7.5,0.1538,2.7500,76529.0000,-0.0023,-0.1619,97.5,-0.0441,-0.0580,0.0833,0.0153,0.0636
2019-02-01 00:00:00,61373,"Utica, IL",*,109775.000000,0.0507,,16.5,-0.0571,,108.00,0.3171,,0.0,-1.0000,-1.0000,0.0,,,2.0,,,0.0,,-1.0000,129360.0000,0.0503,-0.2615,16.5,-0.0571,0.8333,0.0000,0.0000,-0.2000
2019-02-01 00:00:00,61375,"Varna, IL",*,180050.000000,0.0000,,28.0,-0.0508,,147.50,0.0727,,6.0,2.0000,-0.2500,0.0,,,2.0,0.0000,0.0000,3.0,-0.3333,2.0000,208297.0000,0.0158,-0.0731,31.0,-0.0882,-0.4038,0.1071,-0.0454,0.0875
2019-02-01 00:00:00,61401,"Galesburg, IL",,98900.000000,0.0493,0.2623,125.0,-0.0637,-0.0741,117.25,0.0932,0.1087,18.0,-0.2500,-0.4706,0.0,,,16.0,-0.3333,-0.3333,20.5,0.5185,0.4643,121678.0000,0.0487,0.0837,145.5,-0.0102,-0.0235,0.1640,0.0629,0.0603
